Time,prey,predator
7.757757757757758554e+01,3.250000070378289863e+00,1.499999986135101260e+01
7.767767767767767850e+01,3.250000071441490501e+00,1.499999985924714885e+01
7.777777777777778567e+01,3.250000072401839191e+00,1.499999985734202035e+01
7.787787787787787863e+01,3.250000073253311417e+00,1.499999985564722316e+01
7.797797797797798580e+01,3.250000073989768534e+00,1.499999985417457538e+01
7.807807807807807876e+01,3.250000074604959099e+00,1.499999985293611182e+01
7.817817817817818593e+01,3.250000075092517982e+00,1.499999985194407870e+01
7.827827827827827889e+01,3.250000075445966807e+00,1.499999985121094426e+01
7.837837837837838606e+01,3.250000075658713961e+00,1.499999985074939346e+01
7.847847847847847902e+01,3.250000075724054138e+00,1.499999985057232443e+01
7.857857857857858619e+01,3.250000075635168795e+00,1.499999985069285557e+01
7.867867867867867915e+01,3.250000075385126586e+00,1.499999985112431844e+01
7.877877877877878632e+01,3.250000074966881591e+00,1.499999985188026308e+01
7.887887887887887928e+01,3.250000074373275982e+00,1.499999985297445804e+01
7.897897897897898645e+01,3.250000073597036909e+00,1.499999985442088679e+01
7.907907907907907941e+01,3.250000072630780057e+00,1.499999985623374954e+01
7.917917917917918658e+01,3.250000071467006091e+00,1.499999985842746142e+01
7.927927927927927954e+01,3.250000070098102878e+00,1.499999986101665783e+01
7.937937937937938671e+01,3.250000068516345486e+00,1.499999986401619090e+01
7.947947947947947966e+01,3.250000066713894853e+00,1.499999986744112412e+01
7.957957957957958683e+01,3.250000064682798673e+00,1.499999987130674484e+01
7.967967967967967979e+01,3.250000064854165593e+00,1.499999987094665954e+01
7.977977977977978696e+01,3.250000065454266895e+00,1.499999986976548350e+01
7.987987987987987992e+01,3.250000066029708812e+00,1.499999986863350543e+01
7.997997997997998709e+01,3.250000066579636027e+00,1.499999986755238446e+01
8.008008008008008005e+01,3.250000067103181234e+00,1.499999986652380102e+01
8.018018018018018722e+01,3.250000067599464249e+00,1.499999986554945686e+01
8.028028028028028018e+01,3.250000068067593784e+00,1.499999986463108037e+01
8.038038038038038735e+01,3.250000068506667006e+00,1.499999986377041594e+01
8.048048048048048031e+01,3.250000068915767315e+00,1.499999986296923282e+01
8.058058058058058748e+01,3.250000069293968341e+00,1.499999986222932513e+01
8.068068068068068044e+01,3.250000069640329503e+00,1.499999986155250298e+01
8.078078078078078761e+01,3.250000069953900450e+00,1.499999986094060489e+01
8.088088088088088057e+01,3.250000070233717064e+00,1.499999986039548716e+01
8.098098098098098774e+01,3.250000070478804570e+00,1.499999985991902918e+01
8.108108108108108070e+01,3.250000070688174869e+00,1.499999985951313519e+01
8.118118118118118787e+01,3.250000070860829204e+00,1.499999985917972722e+01
8.128128128128128083e+01,3.250000070995755941e+00,1.499999985892075038e+01
8.138138138138138800e+01,3.250000071091931897e+00,1.499999985873817643e+01
8.148148148148148096e+01,3.250000071148321901e+00,1.499999985863399488e+01
8.158158158158158813e+01,3.250000071163878346e+00,1.499999985861021656e+01
8.168168168168168108e+01,3.250000071137542523e+00,1.499999985866887542e+01
8.178178178178178825e+01,3.250000071068242402e+00,1.499999985881203202e+01
8.188188188188188121e+01,3.250000070954895293e+00,1.499999985904176114e+01
8.198198198198198838e+01,3.250000070796406071e+00,1.499999985936016778e+01
8.208208208208208134e+01,3.250000070591667622e+00,1.499999985976937111e+01
8.218218218218218851e+01,3.250000070339560398e+00,1.499999986027151877e+01
8.228228228228228147e+01,3.250000070038953304e+00,1.499999986086877612e+01
8.238238238238238864e+01,3.250000069688703697e+00,1.499999986156333520e+01
8.248248248248248160e+01,3.250000069287656057e+00,1.499999986235740401e+01
8.258258258258258877e+01,3.250000068834643319e+00,1.499999986325322077e+01
8.268268268268268173e+01,3.250000068328486424e+00,1.499999986425303788e+01
8.278278278278278890e+01,3.250000067767994327e+00,1.499999986535913266e+01
8.288288288288288186e+01,3.250000067151964434e+00,1.499999986657380724e+01
8.298298298298298903e+01,3.250000066479181271e+00,1.499999986789938333e+01
8.308308308308308199e+01,3.250000065748418265e+00,1.499999986933820573e+01
8.318318318318318916e+01,3.250000064958435964e+00,1.499999987089263698e+01
8.328328328328328212e+01,3.250000064107983366e+00,1.499999987256506984e+01
8.338338338338338929e+01,3.250000063195798372e+00,1.499999987435791304e+01
8.348348348348348225e+01,3.250000062220605113e+00,1.499999987627359843e+01
8.358358358358358942e+01,3.250000061181117506e+00,1.499999987831458270e+01
8.368368368368368237e+01,3.250000060076036146e+00,1.499999988048334032e+01
8.378378378378378954e+01,3.250000058904050082e+00,1.499999988278237240e+01
8.388388388388388250e+01,3.250000057663837261e+00,1.499999988521419780e+01
8.398398398398398967e+01,3.250000056354061861e+00,1.499999988778136206e+01
8.408408408408408263e+01,3.250000054973377850e+00,1.499999989048642846e+01
8.418418418418418980e+01,3.250000053520426313e+00,1.499999989333198513e+01
8.428428428428428276e+01,3.250000051993836347e+00,1.499999989632064157e+01
8.438438438438438993e+01,3.250000050392225059e+00,1.499999989945503032e+01
8.448448448448448289e+01,3.250000049350168396e+00,1.499999990151152218e+01
8.458458458458459006e+01,3.250000048496187954e+00,1.499999990320636734e+01
8.468468468468468302e+01,3.250000047629402200e+00,1.499999990492686841e+01
8.478478478478479019e+01,3.250000046750578964e+00,1.499999990667150840e+01
8.488488488488488315e+01,3.250000045860502951e+00,1.499999990843873299e+01
8.498498498498499032e+01,3.250000044959977963e+00,1.499999991022695056e+01
8.508508508508508328e+01,3.250000044049824677e+00,1.499999991203454108e+01
8.518518518518519045e+01,3.250000043130881089e+00,1.499999991385984188e+01
8.528528528528528341e+01,3.250000042204003403e+00,1.499999991570116187e+01
8.538538538538539058e+01,3.250000041270064699e+00,1.499999991755677264e+01
8.548548548548549775e+01,3.250000040329955819e+00,1.499999991942490674e+01
8.558558558558559071e+01,3.250000039384585815e+00,1.499999992130377002e+01
8.568568568568569788e+01,3.250000038434880612e+00,1.499999992319152753e+01
8.578578578578579084e+01,3.250000037481783899e+00,1.499999992508631230e+01
8.588588588588589801e+01,3.250000036526256686e+00,1.499999992698621831e+01
8.598598598598599096e+01,3.250000035569278634e+00,1.499999992888931111e+01
8.608608608608609813e+01,3.250000034611845390e+00,1.499999993079361538e+01
8.618618618618619109e+01,3.250000033654971254e+00,1.499999993269712562e+01
8.628628628628629826e+01,3.250000032699688290e+00,1.499999993459779546e+01
8.638638638638639122e+01,3.250000031747044993e+00,1.499999993649355190e+01
8.648648648648649839e+01,3.250000030798108508e+00,1.499999993838227930e+01
8.658658658658659135e+01,3.250000029853963301e+00,1.499999994026183181e+01
8.668668668668669852e+01,3.250000028915711159e+00,1.499999994213002807e+01
8.678678678678679148e+01,3.250000027984471185e+00,1.499999994398464942e+01
8.688688688688689865e+01,3.250000027061381136e+00,1.499999994582344343e+01
8.698698698698699161e+01,3.250000026147595200e+00,1.499999994764412570e+01
8.708708708708709878e+01,3.250000025244285773e+00,1.499999994944437276e+01
8.718718718718719174e+01,3.250000024352642569e+00,1.499999995122182739e+01
8.728728728728729891e+01,3.250000023473873068e+00,1.499999995297410038e+01
8.738738738738739187e+01,3.250000022609202066e+00,1.499999995469876524e+01
8.748748748748749904e+01,3.250000021759872570e+00,1.499999995639335815e+01
8.758758758758759200e+01,3.250000020927144462e+00,1.499999995805538511e+01
8.768768768768769917e+01,3.250000020112294941e+00,1.499999995968231481e+01
8.778778778778779213e+01,3.250000019316620303e+00,1.499999996127158042e+01
8.788788788788789930e+01,3.250000018541432389e+00,1.499999996282058312e+01
8.798798798798799226e+01,3.250000017788062134e+00,1.499999996432668503e+01
8.808808808808809943e+01,3.250000017057857349e+00,1.499999996578721628e+01
8.818818818818819238e+01,3.250000016352184051e+00,1.499999996719947148e+01
8.828828828828829955e+01,3.250000015672425135e+00,1.499999996856071149e+01
8.838838838838839251e+01,3.250000015019981259e+00,1.499999996986815987e+01
8.848848848848849968e+01,3.250000014396270842e+00,1.499999997111900818e+01
8.858858858858859264e+01,3.250000013802729626e+00,1.499999997231040894e+01
8.868868868868869981e+01,3.250000013240811114e+00,1.499999997343948266e+01
8.878878878878879277e+01,3.250000012711986574e+00,1.499999997450331612e+01
8.888888888888889994e+01,3.250000012217744594e+00,1.499999997549895880e+01
8.898898898898899290e+01,3.250000011759591079e+00,1.499999997642342642e+01
8.908908908908910007e+01,3.250000011339050143e+00,1.499999997727369916e+01
8.918918918918919303e+01,3.250000010957663221e+00,1.499999997804672347e+01
8.928928928928930020e+01,3.250000010325942768e+00,1.499999997931309714e+01
8.938938938938939316e+01,3.250000009562833636e+00,1.499999998083834996e+01
8.948948948948950033e+01,3.250000008809256880e+00,1.499999998234469167e+01
8.958958958958959329e+01,3.250000008065685453e+00,1.499999998383117195e+01
8.968968968968970046e+01,3.250000007332594976e+00,1.499999998529683864e+01
8.978978978978979342e+01,3.250000006610462844e+00,1.499999998674073076e+01
8.988988988988990059e+01,3.250000005899768674e+00,1.499999998816188729e+01
8.998998998998999355e+01,3.250000005200994302e+00,1.499999998955933833e+01
9.009009009009010072e+01,3.250000004514624230e+00,1.499999999093211223e+01
9.019019019019019368e+01,3.250000003841145180e+00,1.499999999227923198e+01
9.029029029029030085e+01,3.250000003181044761e+00,1.499999999359971348e+01
9.039039039039039380e+01,3.250000002534815469e+00,1.499999999489257263e+01
9.049049049049050097e+01,3.250000001902949354e+00,1.499999999615681823e+01
9.059059059059059393e+01,3.250000001285942464e+00,1.499999999739145196e+01
9.069069069069070110e+01,3.250000000684292178e+00,1.499999999859547373e+01
9.079079079079079406e+01,3.250000000098498987e+00,1.499999999976787812e+01
9.089089089089090123e+01,3.249999999529064709e+00,1.500000000090765795e+01
9.099099099099099419e+01,3.249999998976493831e+00,1.500000000201379358e+01
9.109109109109110136e+01,3.249999998441293059e+00,1.500000000308526893e+01
9.119119119119119432e+01,3.249999997923971762e+00,1.500000000412105905e+01
9.129129129129130149e+01,3.249999997425041087e+00,1.500000000512013365e+01
9.139139139139139445e+01,3.249999996945013958e+00,1.500000000608146244e+01
9.149149149149150162e+01,3.249999996484406850e+00,1.500000000700400626e+01
9.159159159159159458e+01,3.249999996043737571e+00,1.500000000788672061e+01
9.169169169169170175e+01,3.249999995623525706e+00,1.500000000872855743e+01
9.179179179179179471e+01,3.249999995224294835e+00,1.500000000952846868e+01
9.189189189189190188e+01,3.249999994846568541e+00,1.500000001028539387e+01
9.199199199199199484e+01,3.249999994490874844e+00,1.500000001099827251e+01
9.209209209209210201e+01,3.249999994157742211e+00,1.500000001166604058e+01
9.219219219219219497e+01,3.249999993847702662e+00,1.500000001228762336e+01
9.229229229229230214e+01,3.249999993561289990e+00,1.500000001286194795e+01
9.239239239239239510e+01,3.249999993299039325e+00,1.500000001338793254e+01
9.249249249249250227e+01,3.249999993061490233e+00,1.500000001386449355e+01
9.259259259259259522e+01,3.249999992849181840e+00,1.500000001429054208e+01
9.269269269269270239e+01,3.249999992662658155e+00,1.500000001466498212e+01
9.279279279279279535e+01,3.249999992502463186e+00,1.500000001498671587e+01
9.289289289289290252e+01,3.249999992369144941e+00,1.500000001525463844e+01
9.299299299299299548e+01,3.249999992263252313e+00,1.500000001546764317e+01
9.309309309309310265e+01,3.249999992185337749e+00,1.500000001562461804e+01
9.319319319319319561e+01,3.249999992135954585e+00,1.500000001572444219e+01
9.329329329329330278e+01,3.249999992115659264e+00,1.500000001576599651e+01
9.339339339339339574e+01,3.249999992125010451e+00,1.500000001574815123e+01
9.349349349349350291e+01,3.249999992164568585e+00,1.500000001566977659e+01
9.359359359359359587e+01,3.249999992234897217e+00,1.500000001552973750e+01
9.369369369369370304e+01,3.249999992336560783e+00,1.500000001532688998e+01
9.379379379379379600e+01,3.249999992470127719e+00,1.500000001506009006e+01
9.389389389389390317e+01,3.249999992636167345e+00,1.500000001472818667e+01
9.399399399399399613e+01,3.249999992835251650e+00,1.500000001433002694e+01
9.409409409409410330e+01,3.249999994682559290e+00,1.500000001065426858e+01
9.419419419419419626e+01,3.249999994481295396e+00,1.500000001105771652e+01
9.429429429429430343e+01,3.249999994300043049e+00,1.500000001142122841e+01
9.439439439439439639e+01,3.249999994138201398e+00,1.500000001174599973e+01
9.449449449449450356e+01,3.249999993995170033e+00,1.500000001203321887e+01
9.459459459459459651e+01,3.249999993870348991e+00,1.500000001228408131e+01
9.469469469469470368e+01,3.249999993763137418e+00,1.500000001249977721e+01
9.479479479479479664e+01,3.249999993672935350e+00,1.500000001268150029e+01
9.489489489489490381e+01,3.249999993599142378e+00,1.500000001283043893e+01
9.499499499499499677e+01,3.249999993541157206e+00,1.500000001294778862e+01
9.509509509509510394e+01,3.249999993498380757e+00,1.500000001303474129e+01
9.519519519519519690e+01,3.249999993470211290e+00,1.500000001309248709e+01
9.529529529529530407e+01,3.249999993456049285e+00,1.500000001312221798e+01
9.539539539539539703e+01,3.249999993455294334e+00,1.500000001312512943e+01
9.549549549549550420e+01,3.249999993467345138e+00,1.500000001310240982e+01
9.559559559559559716e+01,3.249999993491602623e+00,1.500000001305525288e+01
9.569569569569570433e+01,3.249999993527465048e+00,1.500000001298484875e+01
9.579579579579579729e+01,3.249999993574332890e+00,1.500000001289239293e+01
9.589589589589590446e+01,3.249999993631605300e+00,1.500000001277907558e+01
9.599599599599599742e+01,3.249999993698682310e+00,1.500000001264608862e+01
9.609609609609610459e+01,3.249999993774963070e+00,1.500000001249462400e+01
9.619619619619619755e+01,3.249999993859847169e+00,1.500000001232587366e+01
9.629629629629630472e+01,3.249999993952734201e+00,1.500000001214102952e+01
9.639639639639639768e+01,3.249999994053024199e+00,1.500000001194128529e+01
9.649649649649650485e+01,3.249999994160116312e+00,1.500000001172783115e+01
9.659659659659659781e+01,3.249999994273410131e+00,1.500000001150185902e+01
9.669669669669670498e+01,3.249999994392305691e+00,1.500000001126456262e+01
9.679679679679679793e+01,3.249999994516201696e+00,1.500000001101713387e+01
9.689689689689690510e+01,3.249999994644498624e+00,1.500000001076076472e+01
9.699699699699699806e+01,3.249999994776596068e+00,1.500000001049664533e+01
9.709709709709710523e+01,3.249999994911892731e+00,1.500000001022596940e+01
9.719719719719719819e+01,3.249999995049788648e+00,1.500000000994992710e+01
9.729729729729730536e+01,3.249999995189683855e+00,1.500000000966971392e+01
9.739739739739739832e+01,3.249999995330977498e+00,1.500000000938652001e+01
9.749749749749750549e+01,3.249999995473069170e+00,1.500000000910153730e+01
9.759759759759759845e+01,3.249999995615358905e+00,1.500000000881595774e+01
9.769769769769770562e+01,3.249999995757245408e+00,1.500000000853097326e+01
9.779779779779779858e+01,3.249999995898128713e+00,1.500000000824777580e+01
9.789789789789790575e+01,3.249999996037408856e+00,1.500000000796755906e+01
9.799799799799799871e+01,3.249999996174484984e+00,1.500000000769151320e+01
9.809809809809810588e+01,3.249999996308756245e+00,1.500000000742083017e+01
9.819819819819819884e+01,3.249999996439623118e+00,1.500000000715670545e+01
9.829829829829830601e+01,3.249999996566484750e+00,1.500000000690032564e+01
9.839839839839839897e+01,3.249999996688740733e+00,1.500000000665288802e+01
9.849849849849850614e+01,3.249999996805790659e+00,1.500000000641558096e+01
9.859859859859859910e+01,3.249999996917034117e+00,1.500000000618959817e+01
9.869869869869870627e+01,3.249999997021871145e+00,1.500000000597612981e+01
9.879879879879879923e+01,3.249999997119700446e+00,1.500000000577637138e+01
9.889889889889890640e+01,3.249999997411912922e+00,1.500000000519235854e+01
9.899899899899899935e+01,3.249999997913692873e+00,1.500000000419409396e+01
9.909909909909910652e+01,3.249999998421108316e+00,1.500000000318456905e+01
9.919919919919919948e+01,3.249999998933725820e+00,1.500000000216464890e+01
9.929929929929930665e+01,3.249999999451109733e+00,1.500000000113519860e+01
9.939939939939939961e+01,3.249999999972825737e+00,1.500000000009708145e+01
9.949949949949950678e+01,3.250000000498438624e+00,1.499999999905116432e+01
9.959959959959959974e+01,3.250000001027514518e+00,1.499999999799831052e+01
9.969969969969970691e+01,3.250000001559617768e+00,1.499999999693938335e+01
9.979979979979979987e+01,3.250000002094314056e+00,1.499999999587525146e+01
9.989989989989990704e+01,3.250000002631168172e+00,1.499999999480677459e+01
1.000000000000000000e+02,3.250000003169746243e+00,1.499999999373482140e+01
